filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
00001192.wav,0.57159823179245,0.010139122605323792,1153.1064129028189,1441.8824104082346,2460.580635513341,0.049528259135730855,-373.1325988769531,186.06753540039062,-47.07395935058594,61.857669830322266,-27.351991653442383,34.000892639160156,-13.356163024902344,14.26239013671875,-4.548924922943115,2.49051570892334,2.904909610748291,-4.9939470291137695,5.600614070892334,-7.556274890899658,6.820616722106934,-10.654903411865234,7.280254364013672,-3.5410802364349365,5.051949501037598,-0.5971344113349915,abnormal
00001186.wav,0.6208140850067139,0.01021819282323122,1468.557515965242,1654.1328658438135,3211.5198688551336,0.07087102124419954,-345.06787109375,172.83944702148438,-58.638038635253906,70.50865173339844,-34.259544372558594,40.53838348388672,-23.232553482055664,17.364845275878906,-9.333928108215332,6.804490566253662,2.7698421478271484,-6.2535810470581055,7.218874454498291,-11.359460830688477,9.6427583694458,-9.601195335388184,9.924989700317383,-6.125153541564941,6.47914457321167,-2.3883843421936035,abnormal
00000298.wav,0.3703109323978424,0.009046717546880245,1285.453816509376,1629.2375088585381,2505.170853121375,0.06368275087006961,-383.7987976074219,178.6519317626953,-36.865238189697266,48.717926025390625,-36.66878128051758,39.01412582397461,-24.510601043701172,24.33672523498535,-12.414108276367188,3.9451210498809814,2.8867204189300537,5.819591522216797,15.273984909057617,-8.959271430969238,9.139592170715332,-17.288955688476562,9.173935890197754,-6.401744365692139,11.067644119262695,-0.7782715559005737,abnormal
00001025.wav,0.37292513251304626,0.010256784968078136,1328.2294283549284,1612.1511583004485,2667.943882776247,0.0645584849912993,-366.1409606933594,178.7005157470703,-43.77231216430664,52.6466064453125,-40.82243347167969,35.01957702636719,-25.865942001342773,25.107852935791016,-7.216645240783691,5.109151840209961,-2.1061594486236572,-1.5438182353973389,12.423213958740234,-6.481867790222168,11.92163372039795,-17.937501907348633,3.4633188247680664,-16.708581924438477,-1.6936715841293335,-4.84567928314209,abnormal
00001031.wav,0.5585061311721802,0.011401483789086342,1010.3477077587877,1314.07484844119,2036.0617794736079,0.04428631634280743,-376.18743896484375,199.36778259277344,-43.300254821777344,63.6851806640625,-27.678972244262695,29.798261642456055,-16.996503829956055,8.584208488464355,-6.336053848266602,2.435103178024292,3.6918702125549316,-5.6267991065979,5.9974260330200195,-6.454507350921631,7.623254299163818,-7.901182651519775,7.061957836151123,-3.2077410221099854,4.269554615020752,-1.8877400159835815,abnormal
00000449.wav,0.5244836211204529,0.0092612998560071,1094.7469719460698,1409.1712784534461,2180.9987220852668,0.050456106801044086,-394.2316589355469,187.17556762695312,-43.90644073486328,52.838619232177734,-27.202049255371094,41.337162017822266,-3.545774459838867,17.48048210144043,-8.334772109985352,1.4328174591064453,2.530383586883545,0.9529345035552979,9.591309547424316,-10.691643714904785,5.4076313972473145,-9.736058235168457,8.806961059570312,-0.21875561773777008,8.062570571899414,-5.58013916015625,abnormal
00000461.wav,0.5498433709144592,0.009601199068129063,791.7012737166195,1214.2816077029306,1506.324998187355,0.02822514863689095,-431.08453369140625,196.21328735351562,-21.043277740478516,51.83921813964844,-13.248926162719727,29.67726707458496,-6.236415863037109,14.703108787536621,0.6088328957557678,6.428196430206299,4.181095123291016,-7.013656139373779,2.3230228424072266,-7.034820556640625,8.011317253112793,-7.3058648109436035,3.6587438583374023,-2.9552407264709473,2.705352783203125,0.72725510597229,abnormal
00001019.wav,0.6077521443367004,0.010163415223360062,1332.0120017255717,1609.219738344215,2887.3477378190255,0.058639066125290025,-358.0967102050781,173.87091064453125,-48.03533935546875,58.77204132080078,-31.27656364440918,40.011409759521484,-15.073144912719727,19.919137954711914,-5.861117362976074,6.993260383605957,2.303107500076294,-1.8493732213974,9.5781888961792,-10.982748031616211,9.23893928527832,-9.160308837890625,10.985438346862793,-2.9474573135375977,4.5830464363098145,-5.6960883140563965,abnormal
00000307.wav,0.6163185834884644,0.008139093406498432,1659.6405591816538,1521.121188195753,3179.994460103683,0.10773115755510441,-357.0683288574219,170.8540496826172,-83.92605590820312,62.91242218017578,-34.56557083129883,40.120052337646484,-18.640697479248047,13.841994285583496,-11.769816398620605,9.46969223022461,3.2769546508789062,-6.7350897789001465,7.8549675941467285,-11.743983268737793,9.438760757446289,-11.244949340820312,10.538555145263672,-7.046987056732178,5.283130645751953,1.4515687227249146,abnormal
00000313.wav,0.5102789402008057,0.01047163363546133,988.7904918315255,1278.8732609186195,2017.6261600928074,0.042117939747679814,-386.69195556640625,194.97607421875,-43.005699157714844,56.35826873779297,-18.449342727661133,27.051223754882812,-8.601313591003418,8.143746376037598,-3.0058753490448,0.7587923407554626,4.65339994430542,-4.205554962158203,4.731818199157715,-5.812125205993652,7.499470233917236,-5.467347621917725,7.51677131652832,-0.6427142024040222,1.321844458580017,-1.2104285955429077,abnormal
00000475.wav,0.5300473570823669,0.00952945277094841,789.1256722745693,1191.3598036572375,1481.3694646352958,0.02843360281322506,-430.3202819824219,195.61378479003906,-18.410057067871094,47.90110397338867,-11.871585845947266,26.062496185302734,-6.523898601531982,12.231348037719727,0.5493832230567932,3.6644036769866943,4.365961074829102,-7.063314914703369,4.35456657409668,-4.735105037689209,7.1162824630737305,-6.3127617835998535,3.705646276473999,-0.04078735411167145,3.241251230239868,3.276404619216919,abnormal
00000139.wav,0.607914388179779,0.009961751289665699,1144.0087480639756,1431.5073968259055,2463.9030438841355,0.04960416364559165,-375.3746032714844,183.65480041503906,-47.0483283996582,61.382328033447266,-23.162389755249023,33.10708236694336,-10.69865608215332,12.387649536132812,-4.062098026275635,1.4810309410095215,3.912219762802124,-4.593714714050293,5.3996453285217285,-8.007079124450684,6.410739898681641,-8.150294303894043,8.968740463256836,-0.3199017643928528,3.8792314529418945,-1.5254768133163452,abnormal
00001227.wav,0.6104097962379456,0.010873629711568356,1371.6447115871665,1628.806072048004,3023.616442049739,0.05584079538863109,-356.2250671386719,169.4851837158203,-47.876644134521484,68.33353424072266,-27.68067741394043,33.224666595458984,-22.81757926940918,16.507680892944336,-3.670153856277466,8.205423355102539,5.094366073608398,-4.464996814727783,9.563837051391602,-7.753114223480225,10.338738441467285,-6.930418968200684,7.70837926864624,-4.896564960479736,4.412989616394043,-0.733852207660675,abnormal
00000887.wav,0.5791890025138855,0.011175297200679779,1071.319778577206,1294.2975487620072,2091.5684817285382,0.053034594330046404,-366.3638916015625,200.0361328125,-48.935546875,55.693607330322266,-29.517518997192383,26.355018615722656,-18.984130859375,7.232877731323242,-9.756767272949219,-1.8716766834259033,-0.30301398038864136,-7.759918689727783,5.413562297821045,-7.134592056274414,8.1842622756958,-7.76476526260376,8.07925796508789,-1.044783115386963,5.577247142791748,-1.2687805891036987,abnormal
00000893.wav,0.3650444746017456,0.010164382867515087,1447.6091651622528,1729.7589697252183,3200.9281308910963,0.06370767473897912,-359.05804443359375,163.56695556640625,-37.435630798339844,53.16783142089844,-35.57821273803711,33.54360580444336,-24.195167541503906,17.76170539855957,-4.4057207107543945,13.707742691040039,2.171613931655884,-5.301567554473877,2.6361992359161377,-16.551725387573242,5.047034740447998,-15.26901912689209,9.314407348632812,-4.937126636505127,7.196558475494385,-2.803255319595337,abnormal
00001233.wav,0.654178261756897,0.010139234364032745,1423.5722678027967,1622.6167968032457,3052.3690137398494,0.06738167959686775,-349.5944519042969,173.6083984375,-56.6070556640625,64.06375122070312,-32.606727600097656,39.612403869628906,-20.012407302856445,19.652013778686523,-7.887851238250732,5.503819942474365,4.000130653381348,-1.7971667051315308,11.352362632751465,-10.653984069824219,7.7821502685546875,-10.446656227111816,7.882230758666992,-5.750868797302246,4.958953380584717,-4.4346137046813965,abnormal
00000105.wav,0.5985044836997986,0.010159001685678959,1368.496208256724,1534.9964729719047,2932.4625462224476,0.06857009498259861,-352.3862609863281,180.5009002685547,-58.42207336425781,64.87290954589844,-34.918701171875,36.22007369995117,-17.41366195678711,12.073144912719727,-7.077103137969971,5.845035076141357,1.500359296798706,-6.61203670501709,9.484402656555176,-6.6402459144592285,12.195795059204102,-7.296557903289795,9.649141311645508,-3.33866548538208,3.858215570449829,-1.219848394393921,abnormal
00000663.wav,0.5622401237487793,0.009231885895133018,1533.108951949671,1837.0888888290854,3554.802093151827,0.06083010078306265,-370.0163879394531,158.8953857421875,-46.606956481933594,72.56306457519531,-28.36296844482422,48.09983444213867,-21.5943546295166,25.09442901611328,-8.941810607910156,8.997076988220215,2.3806962966918945,-5.27003812789917,7.449557304382324,-13.005955696105957,12.60512924194336,-11.315164566040039,10.30492877960205,-8.812788009643555,1.2244820594787598,-5.652925968170166,abnormal
00000677.wav,0.5472663640975952,0.009687976911664009,1079.3975761508411,1347.9728364032628,2250.194746048434,0.04894821273201856,-383.1700134277344,193.532958984375,-49.144203186035156,61.383445739746094,-24.663387298583984,30.641862869262695,-11.747822761535645,10.5112886428833,-4.194931983947754,2.639099359512329,5.15817403793335,-4.724359035491943,4.898069858551025,-7.133923530578613,7.09366512298584,-9.075665473937988,6.3668317794799805,-2.766185998916626,1.5461478233337402,-1.9253089427947998,abnormal
00000111.wav,0.5553184151649475,0.013813888654112816,1287.5734889457424,1759.4464831440553,3069.205880220418,0.03254604118329466,-370.3551940917969,152.82992553710938,-27.949848175048828,63.495426177978516,-17.39029884338379,39.62845230102539,-13.453639030456543,21.923446655273438,-3.142991542816162,8.731051445007324,6.476065158843994,-1.438781976699829,8.82430362701416,-9.090274810791016,13.211847305297852,-5.510464668273926,9.305551528930664,-3.2745649814605713,4.011188983917236,1.0868895053863525,abnormal
00000844.wav,0.5840347409248352,0.010492002591490746,1274.479810627195,1486.8321184054544,2688.178099169809,0.06209668648491879,-346.10723876953125,175.6638641357422,-45.71515655517578,54.74935531616211,-25.718374252319336,25.819717407226562,-16.09987449645996,8.12205982208252,-4.96967887878418,2.5944292545318604,3.4985926151275635,-4.032956123352051,5.6032795906066895,-6.938094615936279,7.4307050704956055,-7.082956314086914,7.056694030761719,-3.7706077098846436,1.0694221258163452,-3.5532386302948,abnormal
00000688.wav,0.6192237734794617,0.009564999490976334,1089.0698945312429,1348.0665352641558,2270.6787675826567,0.04827526827146172,-383.8606872558594,193.83074951171875,-51.28960037231445,61.68791580200195,-24.097253799438477,31.647998809814453,-11.491695404052734,11.521543502807617,-4.501821994781494,1.672175645828247,2.8462963104248047,-5.929080486297607,4.68698263168335,-8.126300811767578,7.207091808319092,-7.625840663909912,8.742685317993164,-1.3507351875305176,2.5579214096069336,-1.8019243478775024,abnormal
00000850.wav,0.39232227206230164,0.009781275875866413,1367.0115622677552,1618.7281179861386,2730.894778222883,0.06996243293213457,-365.40386962890625,178.8203125,-45.17442321777344,50.52833938598633,-43.879638671875,33.86481857299805,-26.949758529663086,23.51664924621582,-10.955678939819336,4.259288787841797,-1.6109437942504883,1.45573091506958,13.749895095825195,-8.845610618591309,9.631509780883789,-18.216121673583984,5.39213228225708,-12.316633224487305,5.173279762268066,-3.107516288757324,abnormal
00000878.wav,0.2585049271583557,0.009527104906737804,1489.6937346805041,1697.8512445518977,3136.253579973898,0.07498232671113689,-359.34759521484375,167.03578186035156,-43.83623504638672,48.302486419677734,-42.13612365722656,31.706926345825195,-27.66419792175293,19.824926376342773,-4.824192523956299,10.33516788482666,-4.076383590698242,-9.491637229919434,3.8166654109954834,-10.513803482055664,14.925203323364258,-6.8003249168396,17.0811710357666,-4.665581226348877,0.002646780340000987,-11.909040451049805,abnormal
00000879.wav,0.6113795042037964,0.01040599588304758,1214.9067913414124,1474.4684218941702,2596.6994566596577,0.05394998006090487,-362.8139953613281,183.67514038085938,-50.922218322753906,62.72389602661133,-27.99081802368164,34.25614929199219,-15.896371841430664,13.440237045288086,-3.880202293395996,5.759273529052734,2.9517579078674316,-4.926338195800781,5.36612606048584,-8.325419425964355,8.531547546386719,-8.357617378234863,9.581766128540039,-4.409435749053955,3.215143918991089,-2.5300252437591553,abnormal
00000851.wav,0.5901456475257874,0.010728158056735992,1197.414729884024,1457.2430898276698,2561.252107199826,0.056432170823665896,-360.53125,188.7396697998047,-51.520809173583984,65.78622436523438,-32.675079345703125,31.89922523498535,-19.201162338256836,14.717437744140625,-5.789578437805176,5.022782325744629,2.6632518768310547,-4.866573333740234,5.298806667327881,-8.908775329589844,8.66420841217041,-10.277522087097168,8.67458724975586,-5.312439441680908,3.8514418601989746,-2.2969765663146973,abnormal
00000689.wav,0.5128474235534668,0.009456641040742397,1132.052693906314,1375.8548173808738,2389.3112288826856,0.052976816270301624,-381.1548767089844,190.4298095703125,-51.58694076538086,61.24836349487305,-25.2464542388916,30.62299156188965,-12.215042114257812,10.801291465759277,-4.721365451812744,1.9544655084609985,3.6243224143981934,-6.290834426879883,6.710361480712891,-3.8207929134368896,9.643367767333984,-6.8319993019104,6.80717658996582,-3.406558036804199,1.9997060298919678,-3.138798236846924,abnormal
00000845.wav,0.6176530122756958,0.009260183200240135,1895.6431328410115,1848.0575402726927,3997.157036234774,0.10720888921113689,-329.4542541503906,155.4180908203125,-66.27169036865234,73.19290924072266,-46.06147766113281,41.10060119628906,-25.564403533935547,21.617183685302734,-13.087006568908691,9.489534378051758,0.9756157994270325,-4.389323711395264,10.690472602844238,-10.300692558288574,13.555618286132812,-11.253094673156738,13.42110824584961,-8.249929428100586,6.627939701080322,-3.3431501388549805,abnormal
00000676.wav,0.5316622853279114,0.009469001553952694,1083.9354082167354,1327.1737569209838,2217.6201557062063,0.04988285781612529,-383.9369812011719,195.5775146484375,-52.27721405029297,59.370521545410156,-24.292015075683594,31.242807388305664,-11.951148986816406,9.699006080627441,-5.9242448806762695,1.4223417043685913,3.5908429622650146,-5.317493438720703,4.311032772064209,-8.992209434509277,6.192997932434082,-8.01200008392334,8.476395606994629,-1.0822020769119263,2.691685676574707,-1.841493010520935,abnormal
00000110.wav,0.5867871642112732,0.01043097022920847,956.5111531528164,1226.6559935244516,1884.2302149796983,0.04309223644141531,-386.75274658203125,200.6990966796875,-43.974422454833984,52.338836669921875,-19.414823532104492,27.273710250854492,-6.566431522369385,8.251633644104004,-2.219850540161133,0.18331949412822723,4.084153652191162,-4.676816463470459,4.2091240882873535,-6.307053565979004,5.168195724487305,-6.632319450378418,6.525745391845703,-0.9832821488380432,2.245915412902832,0.3814551532268524,abnormal
00000104.wav,0.32480257749557495,0.009361224249005318,1257.8754892622628,1587.9123546786168,2362.2073711209396,0.06550672491299304,-387.714111328125,182.14797973632812,-37.46131896972656,48.18571090698242,-40.07083511352539,36.754188537597656,-26.253347396850586,25.037574768066406,-10.593525886535645,3.230595588684082,-1.1822540760040283,4.855137825012207,17.792226791381836,-6.6988325119018555,12.54257869720459,-15.870340347290039,8.488478660583496,-8.296611785888672,9.627328872680664,1.7664984464645386,abnormal
00000662.wav,0.5234581232070923,0.009518121369183064,1191.1860981667323,1455.0149894285905,2580.187336861949,0.05341864849187935,-376.146240234375,186.75115966796875,-51.717464447021484,66.6857681274414,-29.206501007080078,34.277099609375,-15.573575973510742,12.991598129272461,-6.24536657333374,2.89077091217041,2.8421664237976074,-5.694541931152344,5.798308849334717,-8.269735336303711,8.483098983764648,-9.06762981414795,9.041604995727539,-3.6524510383605957,2.738194227218628,-3.1935672760009766,abnormal
00000892.wav,0.5524178743362427,0.010219988413155079,1158.9238348614626,1483.017502922875,2477.292599423579,0.046596305829466354,-380.9181823730469,177.58302307128906,-40.73971939086914,59.22578430175781,-21.9129638671875,32.04016876220703,-13.241331100463867,14.688669204711914,0.8317458033561707,9.616833686828613,4.472884654998779,-2.845400094985962,6.957217693328857,-7.732248306274414,9.085190773010254,-7.444169044494629,6.055935859680176,-4.58632230758667,1.7827895879745483,-4.02211332321167,abnormal
00001232.wav,0.5540050268173218,0.010306269861757755,1356.3299883039633,1626.557372299022,2987.869326421114,0.06182932134570766,-356.71844482421875,172.3160858154297,-48.49650955200195,69.17577362060547,-27.39600944519043,35.99530029296875,-23.96149444580078,17.115171432495117,-5.1411590576171875,8.749616622924805,4.75211238861084,-5.760371685028076,8.708379745483398,-9.55953311920166,8.694595336914062,-10.252379417419434,4.196645259857178,-8.751090049743652,2.9229087829589844,-2.416834831237793,abnormal
